shopify_product_id,title,handle,shopify_admin_url,inventory_quantity,skus,barcodes,content_updated_at,workflow_class,stone_name,has_story_text,has_stone_description,identity_gate,supplier_match,match_confidence,supplier_orderability,supplier_title,supplier_ref,supplier_url,availability_evidence,checked_at,decision_patrice,decision_notes
10357603402075,Pendentif Pyrite Magnétite,pendentif-pyrite-magnetite-1,https://admin.shopify.com/store/milaura-2/products/10357603402075,5,PARG4647,,,legacy_or_unknown_workflow,Pyrite,True,False,manual_verification_required,ambiguous,0.5714,manual_match_required,"PENDENTIF ARGENT 925 PYRITE SUR MAGNÉTITE AA N°4676 (1 PIÈCE) 13,24G",PARG4676,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-pyrite-sur-magnetite-aa-n%C2%B04676-1-pi%C3%A8ce-13%2C24g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357608153435,Pendentif Pyrite sur Magnétite,pendentif-pyrite-sur-magnetite,https://admin.shopify.com/store/milaura-2/products/10357608153435,5,PARG4661,,,legacy_or_unknown_workflow,Pyrite,True,False,manual_verification_required,ambiguous,0.6316,manual_match_required,"PENDENTIF ARGENT 925 PYRITE SUR MAGNÉTITE AA N°4676 (1 PIÈCE) 13,24G",PARG4676,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-pyrite-sur-magnetite-aa-n%C2%B04676-1-pi%C3%A8ce-13%2C24g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357661598043,Pendentif Sodalite,pendentif-sodalite-1,https://admin.shopify.com/store/milaura-2/products/10357661598043,5,3701459096732,,,legacy_or_unknown_workflow,Sodalite,True,False,manual_verification_required,ambiguous,0.6316,manual_match_required,PENDENTIF DONUT SODALITE A (LOT 5 PIÈCES),3701459004324,https://camille-ambiance-nature.fr/produit/pendentif-donut-sodalite-a-lot-5-pieces,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357634695515,Pendentif Séraphinite,pendentif-seraphinite-32,https://admin.shopify.com/store/milaura-2/products/10357634695515,5,PARG4746,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357633810779,Pendentif Séraphinite,pendentif-seraphinite-30,https://admin.shopify.com/store/milaura-2/products/10357633810779,5,PARG4744,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357632663899,Pendentif Séraphinite,pendentif-seraphinite-28,https://admin.shopify.com/store/milaura-2/products/10357632663899,5,PARG4741,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357634302299,Pendentif Séraphinite,pendentif-seraphinite-31,https://admin.shopify.com/store/milaura-2/products/10357634302299,5,PARG4745,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357633188187,Pendentif Séraphinite,pendentif-seraphinite-29,https://admin.shopify.com/store/milaura-2/products/10357633188187,5,PARG4742,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357631713627,Pendentif Séraphinite,pendentif-seraphinite-27,https://admin.shopify.com/store/milaura-2/products/10357631713627,5,PARG4740,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357630173531,Pendentif Séraphinite,pendentif-seraphinite-26,https://admin.shopify.com/store/milaura-2/products/10357630173531,5,PARG4739,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357627126107,Pendentif Séraphinite,pendentif-seraphinite-24,https://admin.shopify.com/store/milaura-2/products/10357627126107,5,PARG4737,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357628764507,Pendentif Séraphinite,pendentif-seraphinite-25,https://admin.shopify.com/store/milaura-2/products/10357628764507,5,PARG4738,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357626339675,Pendentif Séraphinite,pendentif-seraphinite-23,https://admin.shopify.com/store/milaura-2/products/10357626339675,5,PARG4735,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357624045915,Pendentif Séraphinite,pendentif-seraphinite-20,https://admin.shopify.com/store/milaura-2/products/10357624045915,5,PARG4728,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357625651547,Pendentif Séraphinite,pendentif-seraphinite-22,https://admin.shopify.com/store/milaura-2/products/10357625651547,5,PARG4732,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357624930651,Pendentif Séraphinite,pendentif-seraphinite-21,https://admin.shopify.com/store/milaura-2/products/10357624930651,5,PARG4731,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357622866267,Pendentif Séraphinite,pendentif-seraphinite-19,https://admin.shopify.com/store/milaura-2/products/10357622866267,5,PARG4727,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357622014299,Pendentif Séraphinite,pendentif-seraphinite-17,https://admin.shopify.com/store/milaura-2/products/10357622014299,5,PARG4723,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357621522779,Pendentif Séraphinite,pendentif-seraphinite-16,https://admin.shopify.com/store/milaura-2/products/10357621522779,5,PARG4721,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357622374747,Pendentif Séraphinite,pendentif-seraphinite-18,https://admin.shopify.com/store/milaura-2/products/10357622374747,5,PARG4725,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357621031259,Pendentif Séraphinite,pendentif-seraphinite-15,https://admin.shopify.com/store/milaura-2/products/10357621031259,5,PARG4720,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357620605275,Pendentif Séraphinite,pendentif-seraphinite-14,https://admin.shopify.com/store/milaura-2/products/10357620605275,5,PARG4718,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357620146523,Pendentif Séraphinite,pendentif-seraphinite-13,https://admin.shopify.com/store/milaura-2/products/10357620146523,5,PARG4717,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357619589467,Pendentif Séraphinite,pendentif-seraphinite-12,https://admin.shopify.com/store/milaura-2/products/10357619589467,5,PARG4716,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357619065179,Pendentif Séraphinite,pendentif-seraphinite-11,https://admin.shopify.com/store/milaura-2/products/10357619065179,5,PARG4715,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357618540891,Pendentif Séraphinite,pendentif-seraphinite-10,https://admin.shopify.com/store/milaura-2/products/10357618540891,5,PARG4714,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357617164635,Pendentif Séraphinite,pendentif-seraphinite-8,https://admin.shopify.com/store/milaura-2/products/10357617164635,5,PARG4712,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357617885531,Pendentif Séraphinite,pendentif-seraphinite-9,https://admin.shopify.com/store/milaura-2/products/10357617885531,5,PARG4713,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357616214363,Pendentif Séraphinite,pendentif-seraphinite-7,https://admin.shopify.com/store/milaura-2/products/10357616214363,5,PARG4711,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357615460699,Pendentif Séraphinite,pendentif-seraphinite-6,https://admin.shopify.com/store/milaura-2/products/10357615460699,5,PARG4710,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357613887835,Pendentif Séraphinite,pendentif-seraphinite-4,https://admin.shopify.com/store/milaura-2/products/10357613887835,5,PARG4708,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357613199707,Pendentif Séraphinite,pendentif-seraphinite-3,https://admin.shopify.com/store/milaura-2/products/10357613199707,5,PARG4706,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357610840411,Pendentif Séraphinite,pendentif-seraphinite,https://admin.shopify.com/store/milaura-2/products/10357610840411,5,PARG4695,,,legacy_or_unknown_workflow,Seraphinite,True,False,manual_verification_required,weak_match,0.5122,manual_match_required,"PENDENTIF ARGENT 925 SERAPHINITE AA N°4701 (LOT 2 PIÈCES) 19,10G",PARG4701,https://camille-ambiance-nature.fr/produit/pendentif-argent-925-seraphinite-aa-n%C2%B04701-lot-2-pi%C3%A8ces-19%2C10g,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357646459227,Pendentif Œil de Taureau,pendentif-oeil-de-taureau,https://admin.shopify.com/store/milaura-2/products/10357646459227,5,3701459079506,,,legacy_or_unknown_workflow,Oeil De Taureau,True,False,manual_verification_required,ambiguous,0.6133,manual_match_required,PENDENTIF COEUR 15MM OEIL DE TAUREAU A (LOT 10 PIÈCES),3701459081134,https://camille-ambiance-nature.fr/produit/pendentif-coeur-15mm-oeil-de-taureau-a-lot-10-pi%C3%A8ces,Primary Rupture control observed on the authenticated supplier page.,2026-09-07,,
10358876143963,Pendule Lapis Lazuli,pendule-lapis-lazuli,https://admin.shopify.com/store/milaura-2/products/10358876143963,5,3701459053889,,,legacy_or_unknown_workflow,Lapis Lazuli,True,False,manual_verification_required,ambiguous,0.6154,manual_match_required,PENDULE HEXAGONAL LAPIS LAZULI A (LOT 3 PIÈCES),3701459037629,https://camille-ambiance-nature.fr/produit/pendule-hexagonal-lapis-lazuli-a-lot-3-pi%C3%A8ces,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10358582378843,Plaque Fleur de Vie,plaque-fleur-de-vie,https://admin.shopify.com/store/milaura-2/products/10358582378843,5,3667407007314,,,legacy_or_unknown_workflow,,False,False,manual_verification_required,ambiguous,0.5758,manual_match_required,PLAQUE SÉLÉNITE A+ FLEUR DE VIE 140MM (1 PIÈCE) - 02,3701459032273,https://camille-ambiance-nature.fr/produit/plaque-selenite-a%2B-fleur-de-vie-140mm-1-pi%C3%A8ce---02,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10359675453787,Pointe Cristal de Roche,pointe-cristal-de-roche,https://admin.shopify.com/store/milaura-2/products/10359675453787,5,3701459025404,,,legacy_or_unknown_workflow,,True,False,manual_verification_required,ambiguous,0.6389,manual_match_required,POINTE POLIE CRISTAL DE ROCHE AA+ 50 À 70G (1 PIÈCE),3701459084180,https://camille-ambiance-nature.fr/produit/pointe-polie-cristal-de-roche-aa%2B-50-%C3%A0-70g-1-pi%C3%A8ce,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357673230683,Pointe Fluorine Verte,pointe-fluorine-verte,https://admin.shopify.com/store/milaura-2/products/10357673230683,5,3701459095292,,,legacy_or_unknown_workflow,,True,False,manual_verification_required,ambiguous,0.56,manual_match_required,POINTE SEMI POLIE FLUORINE VERTE AA 250 À 300G (1 PIÈCE),3667407016651,https://camille-ambiance-nature.fr/produit/pointe-semi-polie-fluorine-verte-aa-250-a-300g-1-piece,Primary Rupture control observed on the authenticated supplier page.,2026-09-07,,
10359678173531,Arbre de Vie Sélénite,arbre-de-vie-selenite,https://admin.shopify.com/store/milaura-2/products/10359678173531,5,3701459049981,,,legacy_or_unknown_workflow,Sélénite,True,False,exact_reference,exact_reference,1.0,orderable,PLAQUE SÉLÉNITE A+ ARBRE DE VIE 70 À 80MM (LOT 3 PIÈCES) - 01,3701459049981,https://camille-ambiance-nature.fr/produit/plaque-selenite-a%2B-arbre-de-vie-70-%C3%A0-80mm-lot-3-pi%C3%A8ces---01,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10488131682651,Bague Quartz Rose,bague-azelys-doree-quartz-rose-ab,https://admin.shopify.com/store/milaura-2/products/10488131682651,10,,,,legacy_or_unknown_workflow,Quartz Rose,True,True,exact_supplier_handle,exact_handle,0.95,orderable,BAGUE AZÉLYS DORÉE QUARTZ ROSE AB,3667407006157,https://camille-ambiance-nature.fr/produit/bague-azelys-doree-quartz-rose-ab,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10637454475611,Bague lotus réglable en argent 925 et aigue-marine naturelle,bague-lotus-reglable-en-argent-925-et-aigue-marine-naturelle,https://admin.shopify.com/store/milaura-2/products/10637454475611,0,3701459041794,3701459041794,2026-08-11,legacy_or_unknown_workflow,Aigue-marine,True,True,exact_reference,exact_reference,1.0,orderable,BAGUE ARGENT 925 MODÈLE 02 AIGUE MARINE NAMIBIE AA (1 PIÈCE) LOT N°1A0525,3701459041794,https://camille-ambiance-nature.fr/produit/bague-argent-925-mod%C3%A8le-02-aigue-marine-namibie-aa-1-pi%C3%A8ce-lot-n%C2%B01a0525,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10637436977499,Bague réglable en argent 925 et améthyste naturelle,bague-reglable-en-argent-925-et-amethyste-naturelle,https://admin.shopify.com/store/milaura-2/products/10637436977499,0,3701459051991,3701459051991,2026-08-11,legacy_or_unknown_workflow,Améthyste,True,True,exact_reference,exact_reference,1.0,orderable,BAGUE ARGENT 925 MODÈLE 04 AMÉTHYSTE BRÉSIL AA (1 PIÈCE) LOT N°1A0326,3701459051991,https://camille-ambiance-nature.fr/produit/bague-argent-925-modele-04-amethyste-bresil-aa-1-piece-lot-n1a0326,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357685485915,Baguette Améthyste,bague-amethyste-2,https://admin.shopify.com/store/milaura-2/products/10357685485915,5,3701459094394,,,legacy_or_unknown_workflow,Améthyste,True,False,exact_reference,exact_reference,1.0,orderable,BAGUETTE MODÈLE 04 POISSON AMÉTHYSTE A (1 PIÈCE),3701459094394,https://camille-ambiance-nature.fr/produit/baguette-mod%C3%A8le-04-poisson-amethyste-a--1-pi%C3%A8ce,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357681226075,Baguette Améthyste,bague-amethyste,https://admin.shopify.com/store/milaura-2/products/10357681226075,5,3701459092789,,,legacy_or_unknown_workflow,Améthyste,True,False,exact_reference,exact_reference,1.0,orderable,BAGUETTE MODÈLE 01 AMÉTHYSTE BRÉSIL A (1 PIÈCE),3701459092789,https://camille-ambiance-nature.fr/produit/baguette-mod%C3%A8le-01-amethyste-bresil-a--1-pi%C3%A8ce,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357684044123,Baguette Aventurine,bague-aventurine,https://admin.shopify.com/store/milaura-2/products/10357684044123,5,3701459094356,,,legacy_or_unknown_workflow,Aventurine,True,False,exact_reference,exact_reference,1.0,orderable,BAGUETTE MODÈLE 04 CANCER AVENTURINE VERTE A (1 PIÈCE),3701459094356,https://camille-ambiance-nature.fr/produit/baguette-mod%C3%A8le-04-cancer-aventurine-verte-a--1-pi%C3%A8ce,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357686632795,Baguette Aventurine Jaune,bague-aventurine-jaune-1,https://admin.shopify.com/store/milaura-2/products/10357686632795,5,3701459094431,,,legacy_or_unknown_workflow,Aventurine,True,False,exact_reference,exact_reference,1.0,orderable,BAGUETTE MODÈLE 04 VIERGE AVENTURINE JAUNE A (1 PIÈCE),3701459094431,https://camille-ambiance-nature.fr/produit/baguette-mod%C3%A8le-04-vierge-aventurine-jaune-a--1-pi%C3%A8ce,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357683585371,Baguette Aventurine Jaune,bague-aventurine-jaune,https://admin.shopify.com/store/milaura-2/products/10357683585371,5,3701459094332,,,legacy_or_unknown_workflow,Aventurine,True,False,exact_reference,exact_reference,1.0,orderable,BAGUETTE MODÈLE 03 VIERGE AVENTURINE JAUNE A (1 PIÈCE),3701459094332,https://camille-ambiance-nature.fr/produit/baguette-mod%C3%A8le-03-vierge-aventurine-jaune-a--1-pi%C3%A8ce,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357687779675,Baguette Cornaline,bague-cornaline,https://admin.shopify.com/store/milaura-2/products/10357687779675,5,3701459094318,,,legacy_or_unknown_workflow,Cornaline,True,False,exact_reference,exact_reference,1.0,orderable,BAGUETTE MODÈLE 03 SCORPION CORNALINE A (1 PIÈCE),3701459094318,https://camille-ambiance-nature.fr/produit/baguette-mod%C3%A8le-03-scorpion-cornaline-a--1-pi%C3%A8ce,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357685092699,Baguette Cristal de Roche,bague-cristal-de-roche,https://admin.shopify.com/store/milaura-2/products/10357685092699,5,3701459094387,,,legacy_or_unknown_workflow,,True,False,exact_reference,exact_reference,1.0,orderable,BAGUETTE MODÈLE 04 LION CRISTAL DE ROCHE A (1 PIÈCE),3701459094387,https://camille-ambiance-nature.fr/produit/baguette-mod%C3%A8le-04-lion-cristal-de-roche-a--1-pi%C3%A8ce,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357686272347,Baguette Fluorine Multicolore,bague-fluorine-multicolore-1,https://admin.shopify.com/store/milaura-2/products/10357686272347,5,3701459094424,,,legacy_or_unknown_workflow,,True,False,exact_reference,exact_reference,1.0,orderable,BAGUETTE MODÈLE 04 VERSEAU FLUORINE MULTICOLORE A (1 PIÈCE),3701459094424,https://camille-ambiance-nature.fr/produit/baguette-modele-04-verseau-fluorine-multicolore-a-1-piece,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
10357683192155,Baguette Fluorine Multicolore,bague-fluorine-multicolore,https://admin.shopify.com/store/milaura-2/products/10357683192155,5,3701459094325,,,legacy_or_unknown_workflow,,True,False,exact_reference,exact_reference,1.0,orderable,BAGUETTE MODÈLE 03 VERSEAU FLUORINE MULTICOLORE A (1 PIÈCE),3701459094325,https://camille-ambiance-nature.fr/produit/baguette-modele-03-verseau-fluorine-multicolore-a-1-piece,Primary Ajouter control observed on the authenticated supplier page.,2026-09-07,,
