shopify_product_id,title,handle,online_store_url,inventory_quantity,inventory_policy,stone_name,stone_handle,stone_benefits,qualite,provenance,current_stone_description,current_stone_description_length,story_text_length,rewrite_class,proposed_stone_description,patrice_copy_decision
10357493203291,Collier Pyrite,collier-pyrite-1,https://milaura.fr/products/collier-pyrite-1,0,DENY,Pyrite,pyrite,,A (Bonne),,,0,788,stone_copy_missing,"La pyrite présente un éclat métallique jaune laiton, ponctué de petites faces cristallines qui réfléchissent la lumière. La texture, les marques de clivage et l'intensité des reflets varient naturellement selon les éléments. En lithothérapie, la pyrite est associée à la confiance et à la persévérance.",
10357482062171,Bracelet Opale Dendrite 8mm,bracelet-opale-dendrite,https://milaura.fr/products/bracelet-opale-dendrite,0,DENY,Opale,opale,,A (Bonne),,,0,752,stone_copy_missing,"L'opale dendritique présente une base blanche à laiteuse parcourue de fines inclusions sombres en forme de branches. La densité, la direction et la netteté de ces dessins varient naturellement d'une perle à l'autre. En lithothérapie, l'opale est associée à la clarté et à la stabilité.",
10357494055259,Collier Améthyste,collier-amethyste,https://milaura.fr/products/collier-amethyste,0,DENY,Améthyste,amethyste,,A (Bonne),,,0,643,stone_copy_missing,"L'améthyste présente des nuances allant du lilas translucide au violet plus soutenu. Les petites facettes révèlent des différences de couleur, de voile interne et de transparence propres à chaque pierre. En lithothérapie, l'améthyste est associée au calme et à la clarté.",
10359675158875,Orgonite Pointe Obsidienne,pointe-obsidienne,https://milaura.fr/products/pointe-obsidienne,0,DENY,Obsidienne,obsidienne,,A (Bonne),,,0,707,stone_copy_missing,"L'obsidienne noire incluse dans cette pointe présente un noir profond et un éclat vitreux. La taille des fragments, leur brillance et leurs discrètes variations de surface changent naturellement d'un exemplaire à l'autre. En lithothérapie, l'obsidienne est associée à l'ancrage et à la protection.",
10357453160795,Bracelet Jade Néphrite 6mm,bracelet-jade-nephrite,https://milaura.fr/products/bracelet-jade-nephrite,0,DENY,Jade,jade,,A (Bonne),,,0,634,stone_copy_missing,"Le jade néphrite présente un vert naturel, parfois plus clair ou plus sombre d'une zone à l'autre. Le poli laisse apparaître de fines variations de couleur, de veinage et de transparence entre les perles. En lithothérapie, le jade est associé au calme et à l'équilibre.",
10357705539931,Bol Sélénite Rond - 100 mm,bol-selenite-rond-100-mm,https://milaura.fr/products/bol-selenite-rond-100-mm,0,DENY,Sélénite,selenite,,A+ (Elevée),,,0,699,stone_copy_missing,"La sélénite se distingue par un blanc laiteux à translucide parcouru de fines stries. La surface du bol révèle des reflets soyeux, des lignes internes et de petites irrégularités propres à chaque pierre. En lithothérapie, la sélénite est associée à la purification et à l'apaisement.",
10357477704027,Bracelet Jaspe Rouge 8mm,bracelet-jaspe-rouge,https://milaura.fr/products/bracelet-jaspe-rouge,0,DENY,Jaspe,jaspe,,A (Bonne),,,0,808,stone_copy_missing,"Le jaspe rouge présente une teinte rouge brique à brun rouge, parfois ponctuée de veines plus sombres. L'intensité de la couleur, les inclusions et le dessin minéral varient naturellement d'une perle à l'autre. En lithothérapie, le jaspe est associé à l'ancrage et à la stabilité.",
10357457256795,Bracelet Péridot 6mm,bracelet-peridot-1,https://milaura.fr/products/bracelet-peridot-1,0,DENY,Péridot,peridot,,A (Bonne),,,0,813,stone_copy_missing,"Le péridot présente un vert clair à vert olive, souvent translucide et lumineux sous le poli. Sur ces perles de 6 mm, les inclusions, l'intensité de la couleur et la transparence varient naturellement d'un élément à l'autre. En lithothérapie, le péridot est associé à l'énergie et à la confiance.",
10357443854683,Bracelet Baroque Spinelle Noire,bracelet-spinelle-noire,https://milaura.fr/products/bracelet-spinelle-noire,0,DENY,Spinelle,spinelle,,A (Bonne),,,0,658,stone_copy_missing,"Le spinelle noir présente un noir dense dont le poli fait apparaître de petits reflets brillants. Les contours, la surface et l'intensité de l'éclat varient naturellement d'un fragment baroque à l'autre. En lithothérapie, le spinelle est associé à l'ancrage et à la stabilité.",
10357459878235,Bracelet Sélénite 6mm,bracelet-selenite,https://milaura.fr/products/bracelet-selenite,0,DENY,Sélénite,selenite,,A (Bonne),,,0,600,stone_copy_missing,"La sélénite présente un blanc laiteux à légèrement translucide, parcouru de fines lignes internes. Les reflets soyeux, la transparence et les petites irrégularités varient naturellement d'une perle à l'autre. En lithothérapie, la sélénite est associée à la purification et à l'apaisement.",
10488132108635,Bague Aigue-Marine Argent,bague-argent-925-modele-01-aigue-marine-bresil-aa-1-piece-lo,https://milaura.fr/products/bague-argent-925-modele-01-aigue-marine-bresil-aa-1-piece-lo,0,DENY,Aigue-Marine,aigue-marine,"Apaisement, Communication, Clarté mentale",AA (Tres elevee),,"Claire et lumineuse, l'aigue-marine du Brésil rappelle les eaux calmes d'un lagon sous le soleil du matin. Cette gemme d'un bleu d'eau délicat offre une transparence fascinante, parfois traversée de minuscules givres naturels qui témoignent de son authenticité. Sous les doigts, sa surface polie est d'une grande douceur. On aime la regarder jouer avec la lumière, révélant des nuances allant du bleu pastel à des teintes très légèrement cristallines. C'est une compagne silencieuse qui invite à la respiration et au lâcher-prise.",530,616,stone_copy_semantic_rewrite,"L'aigue-marine présente un bleu très pâle, parfois presque transparent, avec de fins voiles ou givres naturels. Sa transparence et l'intensité du bleu varient d'une pierre à l'autre. En lithothérapie, l'aigue-marine est associée à l'apaisement, à la communication et à la clarté mentale. Le poli et les facettes laissent la lumière traverser ses nuances sans les uniformiser.",
10690121400667,Bracelet baroque en améthyste du Brésil - 16 à 18 cm,bracelet-baroque-en-amethyste-du-bresil-16-a-18-cm,https://milaura.fr/products/bracelet-baroque-en-amethyste-du-bresil-16-a-18-cm,4,DENY,Améthyste du Brésil,amethyste,Calme et intuition,Qualité AA - Très élevée,,"Les éclats polis irréguliers mêlent violet clair, violet profond et zones translucides naturellement variables.",111,487,stone_copy_too_short,"Les éclats polis irréguliers mêlent violet clair, violet profond et zones translucides naturellement variables. En lithothérapie, l'améthyste du Brésil est associée au calme et à l'intuition. D'un éclat à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10690121171291,Bracelet baroque 7 chakras avec améthyste,bracelet-baroque-7-chakras-avec-amethyste,https://milaura.fr/products/bracelet-baroque-7-chakras-avec-amethyste,9,DENY,Améthyste et association minérale 7 chakras,amethyste,Équilibre et ancrage,Qualité AB - Standard,,"Les éclats polis irréguliers, dont une séquence d'améthyste violette visible, suivent une progression multicolore du violet au bleu, au vert, au jaune, à l'orange, au rouge, au transparent et au noir. Le fournisseur ne détaille pas la composition pierre par pierre.",265,550,stone_copy_semantic_rewrite,"L'améthyste visible dans cette association présente des éclats violets polis aux contours irréguliers. D'autres éléments bleus, verts, jaunes, orange, rouges, transparents et noirs complètent la progression, mais leur composition n'est pas précisée pierre par pierre. En lithothérapie, l'ensemble est associé à l'équilibre et à l'ancrage. Seule l'améthyste est donc nommée avec précision sur cette fiche.",
10690121990491,Bracelet baroque en apatite bleue - 16 à 18 cm,bracelet-baroque-en-apatite-bleue-16-a-18-cm,https://milaura.fr/products/bracelet-baroque-en-apatite-bleue-16-a-18-cm,10,DENY,Apatite bleue,apatite-bleue,Confiance et expression,Qualité AA - Très élevée,,"Les éclats polis irréguliers mêlent bleu lagon, bleu vert translucide et inclusions naturelles plus sombres.",108,471,stone_copy_too_short,"Les éclats polis irréguliers mêlent bleu lagon, bleu vert translucide et inclusions naturelles plus sombres. En lithothérapie, l'apatite bleue est associée à la confiance et à l'expression. D'un éclat à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10690122514779,Bracelet en calcédoine bleue de Namibie - Perles de 6 mm,bracelet-en-calcedoine-bleue-de-namibie-perles-de-6-mm,https://milaura.fr/products/bracelet-en-calcedoine-bleue-de-namibie-perles-de-6-mm,1,DENY,Calcédoine bleue de Namibie,calcedoine-bleue,Apaisement et communication douce,Qualité AA - Très élevée,,"Les perles rondes polies présentent un bleu très pâle, laiteux et légèrement translucide.",89,454,stone_copy_too_short,"Les perles rondes polies présentent un bleu très pâle, laiteux et légèrement translucide. En lithothérapie, la calcédoine bleue de Namibie est associée à l'apaisement et à la communication douce. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10690122875227,Bracelet en cornaline - Perles de 6 mm,bracelet-en-cornaline-perles-de-6-mm,https://milaura.fr/products/bracelet-en-cornaline-perles-de-6-mm,1,DENY,Cornaline,cornaline,Énergie et confiance,Qualité A - Bonne,,"Les perles rondes polies alternent orange clair, miel, rouge orangé et zones translucides naturellement variables.",114,477,stone_copy_too_short,"Les perles rondes polies alternent orange clair, miel, rouge orangé et zones translucides naturellement variables. En lithothérapie, la cornaline est associée à l'énergie et à la confiance. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10690123563355,Bracelet en malachite - Perles de 6 mm,bracelet-en-malachite-perles-de-6-mm,https://milaura.fr/products/bracelet-en-malachite-perles-de-6-mm,1,DENY,Malachite,malachite,Protection et transformation,Qualité A - Bonne,,Les perles rondes polies présentent un vert profond parcouru de bandes et de marbrures vertes plus claires.,107,473,stone_copy_too_short,"Les perles rondes polies présentent un vert profond parcouru de bandes et de marbrures vertes plus claires. En lithothérapie, la malachite est associée à la protection et à la transformation. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10690123759963,Bracelet en pierre de lune multicolore - Perles de 6 mm,bracelet-en-pierre-de-lune-multicolore-perles-de-6-mm,https://milaura.fr/products/bracelet-en-pierre-de-lune-multicolore-perles-de-6-mm,1,DENY,Pierre de lune multicolore,pierre-de-lune,Douceur et équilibre,Qualité A+ - Élevée,,"Les perles rondes polies mêlent crème, pêche, rose poudré et brun doux dans des nuances laiteuses naturelles.",109,464,stone_copy_too_short,"Les perles rondes polies mêlent crème, pêche, rose poudré et brun doux dans des nuances laiteuses naturelles. En lithothérapie, la pierre de lune multicolore est associée à la douceur et à l'équilibre. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10690123923803,Bracelet en agate bandée - Perles de 8 mm,bracelet-en-agate-bandee-perles-de-8-mm,https://milaura.fr/products/bracelet-en-agate-bandee-perles-de-8-mm,1,DENY,Agate bandée,agate,Ancrage et stabilité,Qualité A - Bonne,,"Les perles rondes polies présentent un orange rouge translucide, traversé de bandes plus claires et de lignes internes irrégulières.",132,470,stone_copy_too_short,"Les perles rondes polies présentent un orange rouge translucide, traversé de bandes plus claires et de lignes internes irrégulières. En lithothérapie, l'agate bandée est associée à l'ancrage et à la stabilité. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10690124251483,Bracelet en aigue-marine chauffée du Brésil - Perles de 8 mm,bracelet-en-aigue-marine-chauffee-du-bresil-perles-de-8-mm,https://milaura.fr/products/bracelet-en-aigue-marine-chauffee-du-bresil-perles-de-8-mm,1,DENY,Aigue-marine chauffée du Brésil,aigue-marine,Calme et confiance,Qualité A - Bonne,,"Les perles rondes polies présentent un bleu ciel laiteux, légèrement translucide, avec de fines inclusions naturelles.",118,454,stone_copy_too_short,"Les perles rondes polies présentent un bleu ciel laiteux, légèrement translucide, avec de fines inclusions naturelles. En lithothérapie, l'aigue-marine chauffée du Brésil est associée au calme et à la confiance. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10690123399515,Bracelet en howlite blanche - Perles de 6 mm,bracelet-en-howlite-blanche-perles-de-6-mm,https://milaura.fr/products/bracelet-en-howlite-blanche-perles-de-6-mm,1,DENY,Howlite blanche,howlite,Calme et apaisement,Qualité A - Bonne,,"Les perles rondes polies sont blanches, traversées de fines veines grises irrégulières.",87,461,stone_copy_too_short,"Les perles rondes polies sont blanches, traversées de fines veines grises irrégulières. En lithothérapie, la howlite blanche est associée au calme et à l'apaisement. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10685905011035,Bracelet Unys argenté en onyx et œil de taureau,bracelet-unys-argente-en-onyx-et-oeil-de-taureau,https://milaura.fr/products/bracelet-unys-argente-en-onyx-et-oeil-de-taureau,1,DENY,Onyx,onyx,Protection et ancrage,Qualité A - Bonne,,"La pierre présente une palette noir mat, rouge brun chatoyant et acier argenté avec des variations naturelles d'une pièce à l'autre.",132,468,stone_copy_too_short,"La pierre présente une palette noir mat, rouge brun chatoyant avec des variations naturelles d'une pièce à l'autre. En lithothérapie, l'onyx est associé à la protection et à l'ancrage. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10685831545179,Bracelet baroque en fluorine multicolore - 16 à 18 cm,bracelet-baroque-en-fluorine-multicolore-16-a-18-cm,https://milaura.fr/products/bracelet-baroque-en-fluorine-multicolore-16-a-18-cm,9,DENY,Fluorine multicolore,fluorine,Intuition et clarté,Qualité AA - Très élevée,,"La pierre présente une palette vert pâle, violet et translucide avec des variations naturelles d'une pièce à l'autre.",117,380,stone_copy_too_short,"La pierre présente une palette vert pâle, violet et translucide avec des variations naturelles d'une pièce à l'autre. En lithothérapie, la fluorine multicolore est associée à l'intuition et à la clarté. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10685841965403,Bracelet baroque en hématite - 16 à 18 cm,bracelet-baroque-en-hematite-16-a-18-cm,https://milaura.fr/products/bracelet-baroque-en-hematite-16-a-18-cm,9,DENY,Hématite,hematite,Ancrage et stabilité,Qualité A - Bonne,,La pierre présente une palette gris acier très brillant avec des variations naturelles d'une pièce à l'autre.,109,379,stone_copy_too_short,"La pierre présente une palette gris acier très brillant avec des variations naturelles d'une pièce à l'autre. En lithothérapie, l'hématite est associée à l'ancrage et à la stabilité. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10685857726811,Bracelet en amazonite des États-Unis - Perles de 6 mm,bracelet-en-amazonite-des-etats-unis-perles-de-6-mm,https://milaura.fr/products/bracelet-en-amazonite-des-etats-unis-perles-de-6-mm,1,DENY,Amazonite,amazonite,Confiance et apaisement,Qualité AA - Très élevée,États-Unis,La pierre présente une palette bleu turquoise à vert d'eau avec des variations naturelles d'une pièce à l'autre.,112,387,stone_copy_too_short,"La pierre présente une palette bleu turquoise à vert d'eau avec des variations naturelles d'une pièce à l'autre. En lithothérapie, l'amazonite est associée à la confiance et à l'apaisement. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10685865787739,Bracelet en hématite - Perles de 6 mm,bracelet-en-hematite-perles-de-6-mm,https://milaura.fr/products/bracelet-en-hematite-perles-de-6-mm,6,DENY,Hématite,hematite,Ancrage et stabilité,Qualité A - Bonne,,La pierre présente une palette gris acier miroir avec des variations naturelles d'une pièce à l'autre.,102,367,stone_copy_too_short,"L'hématite présente un gris sombre aux reflets métalliques francs. L'intensité du brillant, les nuances anthracite et les petites marques naturelles varient d'une perle à l'autre. En lithothérapie, l'hématite est associée à l'ancrage et à la stabilité. Le diamètre de 6 mm rend son effet miroir particulièrement visible.",
10685873619291,Collier en howlite blanche 8 mm - 45 cm,collier-en-howlite-blanche-8-mm-45-cm,https://milaura.fr/products/collier-en-howlite-blanche-8-mm-45-cm,1,DENY,Howlite blanche,howlite,Calme et sommeil,Qualité A - Bonne,,La pierre présente une palette blanc mat veiné de gris avec des variations naturelles d'une pièce à l'autre.,108,381,stone_copy_too_short,"La pierre présente une palette blanc mat veiné de gris avec des variations naturelles d'une pièce à l'autre. En lithothérapie, la howlite blanche est associée au calme et au sommeil. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10685881123163,Boucles d'oreilles puces en améthyste - 8 mm,boucles-d-oreilles-puces-en-amethyste-8-mm,https://milaura.fr/products/boucles-d-oreilles-puces-en-amethyste-8-mm,2,DENY,Améthyste,amethyste,Intuition et calme,Qualité A - Bonne,Brésil,La pierre présente une palette violet translucide et acier argenté avec des variations naturelles d'une pièce à l'autre.,120,420,stone_copy_too_short,"La pierre présente une palette violet translucide avec des variations naturelles d'une pièce à l'autre. En lithothérapie, l'améthyste est associée à l'intuition et au calme. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10685889380699,Boucles d'oreilles puces en cornaline - 10 mm,boucles-d-oreilles-puces-en-cornaline-10-mm,https://milaura.fr/products/boucles-d-oreilles-puces-en-cornaline-10-mm,3,DENY,Cornaline,cornaline,Énergie et créativité,Qualité A - Bonne,,La pierre présente une palette orange rouge translucide et acier argenté avec des variations naturelles d'une pièce à l'autre.,126,430,stone_copy_too_short,"La pierre présente une palette orange rouge translucide avec des variations naturelles d'une pièce à l'autre. En lithothérapie, la cornaline est associée à l'énergie et à la créativité. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10685896753499,Boucles d'oreilles puces en obsidienne noire - 10 mm,boucles-d-oreilles-puces-en-obsidienne-noire-10-mm,https://milaura.fr/products/boucles-d-oreilles-puces-en-obsidienne-noire-10-mm,2,DENY,Obsidienne noire,obsidienne-noire,Protection et ancrage,Qualité A - Bonne,,La pierre présente une palette noir brillant et acier argenté avec des variations naturelles d'une pièce à l'autre.,115,412,stone_copy_too_short,"La pierre présente une palette noir brillant avec des variations naturelles d'une pièce à l'autre. En lithothérapie, l'obsidienne noire est associée à la protection et à l'ancrage. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10684110340443,Accessoire porte-clés goutte en jade de Chine,accessoire-porte-cles-goutte-en-jade-de-chine,https://milaura.fr/products/accessoire-porte-cles-goutte-en-jade-de-chine,4,DENY,Jade de Chine,jade,Douceur et équilibre,Qualité A - Bonne,,"La goutte polie varie du blanc laiteux au vert jaune pâle, avec de discrètes nuances propres à chaque pierre.",109,415,stone_copy_too_short,"La goutte polie varie du blanc laiteux au vert jaune pâle, avec de discrètes nuances propres à chaque pierre. En lithothérapie, le jade de Chine est associé à la douceur et à l'équilibre. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10684105851227,Pendentif cœur en jade de Chine 15 mm,pendentif-coeur-en-jade-de-chine-15-mm,https://milaura.fr/products/pendentif-coeur-en-jade-de-chine-15-mm,9,DENY,Jade de Chine,jade,Douceur et équilibre,Qualité A - Bonne,,"Le petit cœur poli varie du blanc crème au vert très pâle, avec de discrètes nuances naturelles propres à chaque pierre.",120,517,stone_copy_too_short,"Le petit cœur poli varie du blanc crème au vert très pâle, avec de discrètes nuances naturelles propres à chaque pierre. En lithothérapie, le jade de Chine est associé à la douceur et à l'équilibre. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10684114436443,Bracelet Kahel argenté en onyx et œil de tigre,bracelet-kahel-argente-en-onyx-et-oeil-de-tigre,https://milaura.fr/products/bracelet-kahel-argente-en-onyx-et-oeil-de-tigre,1,DENY,Onyx et œil de tigre,onyx,Protection et confiance,Qualité A - Bonne,,"Les perles rondes polies alternent noir brillant et brun doré chatoyant, avec des bandes naturelles propres à l'œil de tigre.",125,522,stone_copy_too_short,"L'onyx présente un noir profond et poli, tandis que l'œil de tigre révèle des bandes brunes, miel et dorées. L'orientation et l'intensité des reflets de l'œil de tigre varient naturellement d'une perle à l'autre. En lithothérapie, cette association est liée à la protection et à la confiance. Le contraste entre le noir uniforme et les bandes chatoyantes permet de distinguer facilement les deux pierres.",
10684101820763,Collier en œil de taureau 8 mm - 45 cm,collier-en-oeil-de-taureau-8-mm-45-cm,https://milaura.fr/products/collier-en-oeil-de-taureau-8-mm-45-cm,1,DENY,Œil de taureau,oeil-de-taureau,Énergie et protection,Qualité A - Bonne,,"Les perles rondes polies alternent rouge brun, bordeaux sombre et reflets chatoyants naturellement variables.",109,506,stone_copy_too_short,"Les perles rondes polies alternent rouge brun, bordeaux sombre et reflets chatoyants naturellement variables. En lithothérapie, l'œil de taureau est associé à l'énergie et à la protection. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10684093301083,Bracelet baroque en jaspe rouge - 16 à 18 cm,bracelet-baroque-en-jaspe-rouge-16-a-18-cm,https://milaura.fr/products/bracelet-baroque-en-jaspe-rouge-16-a-18-cm,10,DENY,Jaspe rouge,jaspe-rouge,Énergie et ancrage,Qualité A - Bonne,,"Les éclats polis présentent des rouges brique à rouges profonds, avec des veines grises, brunes ou crème naturellement variables.",129,474,stone_copy_too_short,"Les éclats polis présentent des rouges brique à rouges profonds, avec des veines grises, brunes ou crème naturellement variables. En lithothérapie, le jaspe rouge est associé à l'énergie et à l'ancrage. D'un éclat à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10684089336155,Pendule hexagonal en tourmaline noire,pendule-hexagonal-en-tourmaline-noire,https://milaura.fr/products/pendule-hexagonal-en-tourmaline-noire,2,DENY,Tourmaline noire,tourmaline,Protection et ancrage,Qualité A - Bonne,,"La pointe facettée présente un noir profond, parfois traversé de zones minérales claires propres à chaque exemplaire.",117,829,stone_copy_too_short,"La pointe facettée présente un noir profond, parfois traversé de zones minérales claires propres à chaque exemplaire. En lithothérapie, la tourmaline noire est associée à la protection et à l'ancrage. D'une pointe à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10684085109083,Pendule hexagonal en pierre de soleil,pendule-hexagonal-en-pierre-de-soleil,https://milaura.fr/products/pendule-hexagonal-en-pierre-de-soleil,3,DENY,Pierre de soleil,pierre-de-soleil,Énergie et confiance,Qualité A - Bonne,,La pointe facettée présente un orange pêche semi-opaque ponctué d'inclusions brunes et de variations naturelles.,112,828,stone_copy_too_short,"La pointe facettée présente un orange pêche semi-opaque ponctué d'inclusions brunes et de variations naturelles. En lithothérapie, la pierre de soleil est associée à l'énergie et à la confiance. D'une pointe à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10684076949851,Bracelet baroque en aigue-marine du Brésil AA - 16 à 18 cm,bracelet-baroque-en-aigue-marine-du-bresil-aa-16-a-18-cm,https://milaura.fr/products/bracelet-baroque-en-aigue-marine-du-bresil-aa-16-a-18-cm,7,DENY,Aigue-marine du Brésil,aigue-marine,Calme et expression,Qualité AA - Très élevée,,"Les éclats polis mêlent bleu ciel translucide et blanc laiteux, avec des inclusions naturelles propres à chaque pierre.",119,495,stone_copy_too_short,"Les éclats polis mêlent bleu ciel translucide et blanc laiteux, avec des inclusions naturelles propres à chaque pierre. En lithothérapie, l'aigue-marine du Brésil est associée au calme et à l'expression. D'un éclat à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10684055978331,Boucles d'oreilles Auren dorées en agate indienne 4 mm,boucles-d-oreilles-auren-dorees-en-agate-indienne-4-mm,https://milaura.fr/products/boucles-d-oreilles-auren-dorees-en-agate-indienne-4-mm,1,DENY,Agate indienne,agate,Équilibre et confiance,Qualité A - Bonne,,"Les petites perles rondes mêlent vert mousse, vert clair, rose, brun et orange dans des nuances propres à l'agate indienne.",123,539,stone_copy_too_short,"Les petites perles rondes mêlent vert mousse, vert clair, rose, brun et orange dans des nuances propres à l'agate indienne. En lithothérapie, l'agate indienne est associée à l'équilibre et à la confiance. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10357637546331,Pendentif cœur en sodalite 15 mm,pendentif-sodalite,https://milaura.fr/products/pendentif-sodalite,9,DENY,Sodalite,sodalite,"Clarté, calme et expression sereine",Qualité A - Bonne,Brésil,"La pierre présente des zones bleu denim et bleu profond, traversées de veines blanches ou grises. Chaque cœur possède un dessin différent.",138,423,stone_copy_too_short,"La pierre présente des zones bleu denim et bleu profond, traversées de veines blanches ou grises. Chaque cœur possède un dessin différent. En lithothérapie, la sodalite est associée à la clarté, au calme et à l'expression sereine. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10680535482715,Pendule hexagonal en pierre de lune rose d'Inde,pendule-hexagonal-en-pierre-de-lune-rose-d-inde,https://milaura.fr/products/pendule-hexagonal-en-pierre-de-lune-rose-d-inde,3,DENY,Pierre de lune rose,pierre-de-lune,Intuition et douceur,Qualité A - Bonne,Inde,"La pierre facettée présente des nuances ivoire, beige clair et rose pâle, naturellement variables.",98,425,stone_copy_too_short,"La pierre facettée présente des nuances ivoire, beige clair et rose pâle, naturellement variables. En lithothérapie, la pierre de lune rose est associée à l'intuition et à la douceur. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10680533909851,Pendule conique en quartz rose du Brésil,pendule-conique-en-quartz-rose-du-bresil,https://milaura.fr/products/pendule-conique-en-quartz-rose-du-bresil,3,DENY,Quartz rose du Brésil,quartz-rose,Douceur et apaisement,Qualité A - Bonne,Brésil,"La pierre polie présente un rose pâle translucide à laiteux, avec des variations naturelles d'une pièce à l'autre.",114,462,stone_copy_too_short,"La pierre polie présente un rose pâle translucide à laiteux, avec des variations naturelles d'une pièce à l'autre. En lithothérapie, le quartz rose du Brésil est associé à la douceur et à l'apaisement. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10680532074843,"Collier en jaspe rouge 6 mm, 45 cm",collier-en-jaspe-rouge-6-mm-45-cm,https://milaura.fr/products/collier-en-jaspe-rouge-6-mm-45-cm,2,DENY,Jaspe rouge,jaspe-rouge,Énergie et ancrage,Qualité A - Bonne,,"Les perles rondes polies présentent des rouges brique à brun rouge, avec des nuances minérales naturellement irrégulières.",122,412,stone_copy_too_short,"Les perles rondes polies présentent des rouges brique à brun rouge, avec des nuances minérales naturellement irrégulières. En lithothérapie, le jaspe rouge est associé à l'énergie et à l'ancrage. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10680530403675,Chapelet en améthyste 6 mm,chapelet-en-amethyste-6-mm,https://milaura.fr/products/chapelet-en-amethyste-6-mm,1,DENY,Améthyste,amethyste,Calme et intuition,Qualité A - Bonne,,"Les perles rondes polies présentent des violets naturellement nuancés, reliés par une chaîne en acier inoxydable.",113,464,stone_copy_too_short,"L'améthyste présente des violets clairs à soutenus, avec une transparence naturellement irrégulière. Les voiles et les différences de nuance varient d'une perle à l'autre. En lithothérapie, l'améthyste est associée au calme et à l'intuition. Le diamètre de 6 mm permet de lire ces variations tout au long du rang de pierres.",
10680528634203,Bracelet Légende en œil de tigre et onyx,bracelet-legende-en-oeil-de-tigre-et-onyx,https://milaura.fr/products/bracelet-legende-en-oeil-de-tigre-et-onyx,1,DENY,Œil de tigre et onyx,oeil-de-tigre,Protection et confiance,Qualité A - Bonne,,"Le montage alterne brun doré chatoyant, noir poli et détails métalliques argentés.",82,400,stone_copy_too_short,"L'œil de tigre présente des bandes brunes, miel et dorées dont l'éclat change avec la lumière. L'onyx apporte un noir profond et plus uniforme, qui met en évidence les reflets de l'œil de tigre. En lithothérapie, cette association est liée à la protection et à la confiance. Les bandes et les nuances brunes varient naturellement d'une pierre à l'autre.",
10680526471515,"Bracelet Légende en labradorite, œil de tigre et hématite",bracelet-legende-en-labradorite-oeil-de-tigre-et-hematite,https://milaura.fr/products/bracelet-legende-en-labradorite-oeil-de-tigre-et-hematite,1,DENY,"Labradorite, œil de tigre et hématite",labradorite,Protection et ancrage,Qualité A - Bonne,,"Le montage associe gris nuancé, brun doré chatoyant et reflets métalliques sombres.",83,457,stone_copy_too_short,"La labradorite présente une base grise nuancée, l'œil de tigre des bandes brunes et dorées, et l'hématite un gris sombre aux reflets métalliques. L'intensité des reflets et la répartition des nuances varient selon les pierres. En lithothérapie, cette association est liée à la protection et à l'ancrage. Les trois minéraux restent visuellement distincts par leur couleur et leur manière de réfléchir la lumière.",
